Order,Family,Genus,Species,Outcome_Binary,Outcome_Count,binom,AdultMass_g,SexMat_d,Gest_d,IBI_d,LitterSize,Litters_Yr,BirthWt_g,Wean_d,WeanWt_g,MaxLong_m
Peramelemorphia,Peramelidae,Echymipera,echinista,0,0,Echymipera echinista,1204.61,162.791342,13.35236558,108.6154679,2.196539981,2.60703134,0.486851808,56.27393972,136.5842245,44.8307163
Peramelemorphia,Peramelidae,Echymipera,kalubu,0,0,Echymipera kalubu,825.16,169.4149858,13.03,120,2.07,2.53623604,0.540009485,57.19723298,133.5100455,54.77186978
Peramelemorphia,Peramelidae,Echymipera,rufescens,0,0,Echymipera rufescens,1051.48,157.2167536,13.39095406,107.800512,2.18,2.611143688,0.450640901,58.08955316,126.0920689,34.8
Chiroptera,Phyllostomidae,Ectophylla,alba,0,0,Ectophylla alba,5.55,191.5980524,116.6034363,140.0602166,0.99,2,1.314015044,24.98,5.338560397,91.74764246
Chiroptera,Pteropodidae,Eidolon,dupreanum,0,0,Eidolon dupreanum,297.58,474.2696189,131.32,365,1.22,1,49.99,85.19852877,113.5761526,240
Chiroptera,Pteropodidae,Eidolon,helvum,0,0,Eidolon helvum,254.61,498.0201756,164.36,365,1.08,1,48.28,60.83,90.06,261.99
Carnivora,Mustelidae,Eira,barbara,0,0,Eira barbara,4134.99,766.15,66.74,381.2542751,2.14,0.922639218,83,94.46,1655.67,216
Artiodactyla,Cervidae,Elaphodus,cephalophus,0,0,Elaphodus cephalophus,23087.87,631.37,181.24,361.4854245,1,1.053241545,2221.197621,105.8034091,11811.27996,272.4
Artiodactyla,Cervidae,Elaphurus,davidianus,0,0,Elaphurus davidianus,165989.17,1003.5,286.49,359.5,1.22,1,10467.5,155.59,41777.57711,279.6
Rodentia,Heptaxodontidae,Elasmodontomys,obliquus,0,0,Elasmodontomys obliquus,13700,409.3111738,110.6667937,195.7247054,1.304873108,1.890857084,420.6611028,60.96517451,1293.549621,207.6607326
Macroscelidea,Macroscelididae,Elephantulus,brachyrhynchus,0,0,Elephantulus brachyrhynchus,45.11,85.45030983,53.89409442,75,1.54,5.5,9.357258702,26.28295732,40.42035726,51.47732955
Macroscelidea,Macroscelididae,Elephantulus,edwardii,0,0,Elephantulus edwardii,49.69,81.53576633,54.56549278,64.9548551,1.8,4.623939692,11.9,27.28,43.80670303,50.36763206
Macroscelidea,Macroscelididae,Elephantulus,fuscipes,0,0,Elephantulus fuscipes,57,84.76613934,57.62710104,73.86267658,0.96,4.07052335,11.5586596,25.69268512,43.38267647,35.94489927
Macroscelidea,Macroscelididae,Elephantulus,fuscus,0,0,Elephantulus fuscus,53.00082178,75.62205003,53.5530282,70.53302332,1.39,4.687133038,10.63829447,25.68598434,42.22807337,49.75507603
Macroscelidea,Macroscelididae,Elephantulus,intufi,0,0,Elephantulus intufi,48.9,251.19,51,67,1.55,2.950823967,10,36.49,43.57896166,105.6
Macroscelidea,Macroscelididae,Elephantulus,myurus,0,0,Elephantulus myurus,59.51,39.82,50.66,49,1.84,3,8.1,22.82,38.45225579,13.2
Macroscelidea,Macroscelididae,Elephantulus,revoili,0,0,Elephantulus revoili,32.49,58.83386863,42.5992159,60.21389208,1.884035171,3.662658043,5.847105095,22.12779921,29.06243385,48.05527541
Macroscelidea,Macroscelididae,Elephantulus,rozeti,0,0,Elephantulus rozeti,43.07,126.7802152,75,83.96289843,2.13,2,8.066153157,31.56801565,40.4787924,36
Macroscelidea,Macroscelididae,Elephantulus,rufescens,0,0,Elephantulus rufescens,52.78,61.87,57,92.6,1.41,5.2,10.29,24.85,29,72
Macroscelidea,Macroscelididae,Elephantulus,rupestris,0,0,Elephantulus rupestris,65.56,62.82392933,56,61.88411497,1.84,4.050394769,9.481146921,25.74334834,45.27118834,37.19295093
Proboscidea,Elephantidae,Elephas,maximus,0,0,Elephas maximus,3269794.34,4014.43,634.49,1186.25,1.41,0.2,97000,218.26,312251.313,960
Rodentia,Cricetidae,Eligmodontia,moreni,0,0,Eligmodontia moreni,18,47.33164693,19.30026513,22.98680533,5.920439037,3.495267066,1.711360177,19.2590243,11.1502603,23.199875
Rodentia,Cricetidae,Eligmodontia,morgani,0,0,Eligmodontia morgani,16.5,47.37150304,19.02861805,23.15388439,5.635718108,3.466450035,1.635674674,19.2631261,10.51471561,22.6110354
Rodentia,Cricetidae,Eligmodontia,puerulus,0,0,Eligmodontia puerulus,28.49,60.43893819,19.17241132,23.90751927,5.754789678,3.085246411,2.038245471,20.91116033,13.78055064,26.53696206
Rodentia,Cricetidae,Eligmodontia,typus,0,0,Eligmodontia typus,17.37,55.55,18.38,22.42399008,6.24,3.144738061,1.72,18,10.65306492,9.6
Rodentia,Gliridae,Eliomys,melanurus,0,0,Eliomys melanurus,100.36,190.5337041,25,86.64615009,4.99,1.923621893,3.757395466,33.93814791,31.06637466,74.4
Rodentia,Gliridae,Eliomys,munbyanus,0,0,Eliomys munbyanus,30.40404941,191.2664022,27.01932571,91.39666875,4.39311021,1.838307989,1.769065503,34.49837827,15.7097138,75.1691551
Rodentia,Nesomyidae,Eliurus,antsingy,0,0,Eliurus antsingy,96.74959919,100.4669705,26.62858546,65.77340409,3.478286314,2.626317758,3.960572994,29.68823436,40.05518629,57.54519047
Rodentia,Nesomyidae,Eliurus,ellermani,0,0,Eliurus ellermani,100,105.4223681,27.48878273,63.4052113,3.40016158,2.554964482,4.021358198,29.98545571,40.18124006,58.0747158
Rodentia,Nesomyidae,Eliurus,grandidieri,0,0,Eliurus grandidieri,97.41287027,99.58671621,27.09330974,63.26043938,3.454313278,2.61877317,3.984960472,29.57883463,40.46909858,56.61111373
Rodentia,Nesomyidae,Eliurus,majori,0,0,Eliurus majori,100,105.4223681,27.48878273,63.4052113,3.40016158,2.554964482,4.021358198,29.98545571,40.18124006,58.0747158
Rodentia,Nesomyidae,Eliurus,minor,0,0,Eliurus minor,57.53,92.70595457,24.68043292,65.91963991,3.895933488,2.471690148,2.811407398,28.08056066,24.72692596,47.13163248
Rodentia,Nesomyidae,Eliurus,myoxinus,0,0,Eliurus myoxinus,69.76,94.61987097,23.99,63.08007863,3.814266013,2.486757651,3.67083493,27.9345807,34.56074144,46.7301521
Rodentia,Nesomyidae,Eliurus,penicillatus,0,0,Eliurus penicillatus,100,105.4223681,27.48878273,63.4052113,3.40016158,2.554964482,4.021358198,29.98545571,40.18124006,58.0747158
Rodentia,Nesomyidae,Eliurus,petteri,0,0,Eliurus petteri,75,98.94597498,25.95282298,64.62450626,3.798187646,2.628568041,3.745951053,28.22248502,38.20750649,46.38567598
Rodentia,Nesomyidae,Eliurus,tanala,0,0,Eliurus tanala,89.99,102.7035193,26.6658904,65.80825396,3.486546585,2.685085316,3.99626679,29.55459037,39.88064841,56.61469947
Rodentia,Nesomyidae,Eliurus,webbi,0,0,Eliurus webbi,61.13,97.34476046,24.62730866,66.55459875,3.925407455,2.470484501,3.123559028,28.33258775,29.52921145,47.47263069
Rodentia,Cricetidae,Ellobius,alaicus,0,0,Ellobius alaicus,68.58750214,37.07344549,20.70166084,21.8437864,4.920398906,3.347888645,3.799607711,19.02074076,22.51112698,35.88567741
Rodentia,Cricetidae,Ellobius,fuscocapillus,0,0,Ellobius fuscocapillus,80,68.68450482,20.94433185,24.78040486,3.46,2.902516886,4.045094066,23.22622817,25.53429545,37.05169696
Rodentia,Cricetidae,Ellobius,lutescens,0,0,Ellobius lutescens,68.46291879,38.3313205,20.68153744,21.85133338,4.66,3.316498776,3.781149622,19.11508636,22.66502313,36.58367376
Rodentia,Cricetidae,Ellobius,talpinus,0,0,Ellobius talpinus,40,91.53,26,35,3.67,4,2.840331376,59.99,16.52342334,47.78050685
Rodentia,Cricetidae,Ellobius,tancrei,0,0,Ellobius tancrei,68.63047807,37.71370579,20.59237693,21.7995922,5.113632678,3.353540325,3.784489728,18.93052195,22.36348813,34.71970138
Chiroptera,Emballonuridae,Emballonura,alecto,0,0,Emballonura alecto,5.25,313.9422691,113.7108372,184.7568997,0.998389164,1.925510917,1.44487219,56.35384205,5.495193246,86.72883743
Chiroptera,Emballonuridae,Emballonura,atrata,0,0,Emballonura atrata,4.55,321.942055,107.4545146,186.4920312,0.99688009,1.866504586,1.464019745,55.37103979,5.549363104,88.42700866
Chiroptera,Emballonuridae,Emballonura,beccarii,0,0,Emballonura beccarii,4.31,325.3383376,110.653736,185.6712739,0.998187482,1.866504586,1.406667009,55.98340103,5.318210524,86.82266012
Chiroptera,Emballonuridae,Emballonura,dianae,0,0,Emballonura dianae,5.192637909,314.0761989,114.645115,186.7286728,0.998287809,1.914464028,1.453683619,56.71296191,5.548263039,86.77890644
Chiroptera,Emballonuridae,Emballonura,furax,0,0,Emballonura furax,5.189444995,316.1941572,113.4184972,185.5801135,0.998287809,1.901239859,1.462619004,56.95862266,5.542088325,86.72883743
Chiroptera,Emballonuridae,Emballonura,monticola,0,0,Emballonura monticola,5.35,311.3483627,114.5452055,185.7857109,1,1.925702522,1.472710589,56.35823658,5.551719189,86.80335626
Chiroptera,Emballonuridae,Emballonura,raffrayana,0,0,Emballonura raffrayana,5.61,310.6694241,113.6148703,182.1881571,0.999689056,1.935805132,1.515870494,55.91012551,5.58567768,85.7370176
Chiroptera,Emballonuridae,Emballonura,semicaudata,0,0,Emballonura semicaudata,6.29,308.9355291,114.0691837,183.1128595,0.995675489,1.940177544,1.51490955,55.26320285,5.80814495,85.17140283
Chiroptera,Emballonuridae,Emballonura,serii,0,0,Emballonura serii,5.214450173,314.0761989,114.645115,186.7286728,0.998287809,1.914464028,1.453683619,56.71296191,5.548263039,86.77890644
Chiroptera,Phyllostomidae,Enchisthenes,hartii,0,0,Enchisthenes hartii,16.99,253.8360463,118.2399654,172.9631499,0.99,1.965774384,3.218178744,43.03084728,9.983788946,111.6239209
Carnivora,Mustelidae,Enhydra,lutris,0,0,Enhydra lutris,27410.93,1022.33,238,365,0.96,0.8,1894.37,178.98,12414.82,360
Rodentia,Sciuridae,Eoglaucomys,fimbriatus,0,0,Eoglaucomys fimbriatus,510,267.5963318,44.2178125,124.2332583,3.74,2,13.7561983,75.47,142.3825634,104.2776484
Rodentia,Cricetidae,Eolagurus,luteus,0,0,Eolagurus luteus,26,24.91,23.01829021,27.27284395,7.5,3.5,2.178216186,20.84813388,12.79173175,36.78210545
Rodentia,Cricetidae,Eolagurus,przewalskii,0,0,Eolagurus przewalskii,51.14613597,60.6905628,28.42370528,30.30048807,1.913199323,3.752544,3.921301713,21.47202061,21.69671982,53.16066607
Chiroptera,Pteropodidae,Eonycteris,major,0,0,Eonycteris major,70.7,285.2076066,137.3934315,185.3091041,1,1.994254627,12.99,69.51983496,36.05932137,97.78250699
Chiroptera,Pteropodidae,Eonycteris,robusta,0,0,Eonycteris robusta,78.36,292.7599613,136.7621929,196.4190525,0.99905488,1.932134464,14.29350498,69.4349728,46.98901073,102.5258543
Chiroptera,Pteropodidae,Eonycteris,spelaea,0,0,Eonycteris spelaea,58.7,357.41,152.18,180.4387278,1,2,14.6,59.95,31.27787232,60
Rodentia,Spalacidae,Eospalax,fontanierii,0,0,Eospalax fontanierii,256.76,184.3608171,45.58240523,106.3492703,2.615153132,2.024387684,9.02,41.60097698,79.86913939,47.63831273
Rodentia,Spalacidae,Eospalax,rothschildi,0,0,Eospalax rothschildi,412.9331036,173.4499755,45.8696388,97.85052404,2.312492883,2.12396919,11.71186092,46.16002202,104.8690792,48.12520349
Rodentia,Spalacidae,Eospalax,smithii,0,0,Eospalax smithii,384.6691605,166.9142713,45.50922203,94.93716385,2.205824973,2.128784781,10.80936691,41.23478311,101.2011679,48.35798353
Rodentia,Cricetidae,Eothenomys,cachinus,0,0,Eothenomys cachinus,29.95747794,58.78015526,19.76810452,22.6041916,4.56001242,2.855817814,2.150744908,21.93764511,13.0484525,36.89949947
Rodentia,Cricetidae,Eothenomys,chinensis,0,0,Eothenomys chinensis,30.3186354,58.96283882,19.69851605,22.78590154,4.525992123,2.873603176,2.127718291,21.96171902,12.98711672,37.35200534
Rodentia,Cricetidae,Eothenomys,custos,0,0,Eothenomys custos,32.08984388,60.81171557,19.71993606,22.79739533,4.517560911,2.828463943,2.125597241,22.13885196,12.93482283,37.78451545
Rodentia,Cricetidae,Eothenomys,melanogaster,0,0,Eothenomys melanogaster,19.59,53.84959741,24.25325842,25.09439889,1.8,3.629971572,2.251764588,20.60701606,12.02747583,38.00686361
Rodentia,Cricetidae,Eothenomys,miletus,0,0,Eothenomys miletus,31.57890635,65.05836935,19.61557705,22.78331538,4.63548282,2.881191933,2.121705598,22.87338797,12.88700851,38.07841758
Rodentia,Cricetidae,Eothenomys,olitor,0,0,Eothenomys olitor,31.57890635,65.05836935,19.61557705,22.78331538,4.63548282,2.881191933,2.121705598,22.87338797,12.88700851,38.07841758
Rodentia,Cricetidae,Eothenomys,proditor,0,0,Eothenomys proditor,31.4198817,59.61750519,19.6477681,22.94450338,4.616292068,2.909876336,2.112740465,22.05293095,12.80513741,38.17513075
Rodentia,Cricetidae,Eothenomys,wardi,0,0,Eothenomys wardi,32.16287394,58.1113584,19.5913803,22.77344663,4.564285261,2.959309718,2.125910948,21.86049827,12.8265865,38.90527697
Rodentia,Dipodidae,Eozapus,setchuanus,0,0,Eozapus setchuanus,90.85768185,88.91819594,26.61180339,75.29644095,3.868047536,2.132221602,3.308234827,27.7490333,27.62659198,59.71183772
Soricomorpha,Soricidae,Episoriculus,caudatus,0,0,Episoriculus caudatus,7.967918485,163.6722324,23.34339015,79.80979021,4.77,2.125460261,0.707235917,29.16688262,5.562625094,19.4931596
Soricomorpha,Soricidae,Episoriculus,fumidus,0,0,Episoriculus fumidus,6.95,162.6163434,24.69105739,80.43096033,3.42,2.138149499,0.741119304,29.13601802,5.003387495,19.50115791
Soricomorpha,Soricidae,Episoriculus,leucops,0,0,Episoriculus leucops,7.734213984,160.8168496,23.6374949,79.79455904,4.264370832,2.086315069,0.71321117,29.49281379,5.344470775,20.05747959
Soricomorpha,Soricidae,Episoriculus,macrurus,0,0,Episoriculus macrurus,7.8416276,160.4802362,23.71904841,79.79455904,4.277071746,2.084500527,0.71214388,29.47665373,5.344470775,19.69301255
Rodentia,Sciuridae,Epixerus,ebii,0,0,Epixerus ebii,520.96,260.0376754,54.78767997,113.9794996,2,2.01558863,15.9832708,55.54017279,137.7325236,87.55412474
Chiroptera,Pteropodidae,Epomophorus,angolensis,0,0,Epomophorus angolensis,53.18948305,298.7960606,120.62342,191.8391208,1,1.890400283,10.48634709,55.65037707,28.47459973,105.6412587
Chiroptera,Pteropodidae,Epomophorus,crypturus,0,0,Epomophorus crypturus,95.04,288.0925073,91.24,213.2643518,0.99,1.5,10.82705903,60.83,38.09280757,106.7082151
Chiroptera,Pteropodidae,Epomophorus,gambianus,0,0,Epomophorus gambianus,134.59,272.4435372,156.43,187.0888634,0.98,2,9.96,59.99,42.39352749,93.6
Chiroptera,Pteropodidae,Epomophorus,grandis,0,0,Epomophorus grandis,49.42,295.752121,131.1837715,192.4444571,0.994339804,1.915531002,10.57084563,74.29215421,28.34529692,107.2760983
Chiroptera,Pteropodidae,Epomophorus,labiatus,0,0,Epomophorus labiatus,69.65,281.4152426,156.43,198.8695194,0.99,2,11,105.8498247,32.98715225,108.0752333
Chiroptera,Pteropodidae,Epomophorus,minimus,0,0,Epomophorus minimus,61.92100563,293.0236998,139.5018581,201.1680593,0.991938951,1.946829572,12.35644436,105.1741732,35.05320274,114.2306844
Chiroptera,Pteropodidae,Epomophorus,minor,0,0,Epomophorus minor,44.76,296.7229382,136.25099,194.9454101,0.993686089,1.915531002,11.69671832,99.33723583,29.81305583,117.4410115
Chiroptera,Pteropodidae,Epomophorus,wahlbergi,0,0,Epomophorus wahlbergi,93.59,336.0101946,156.43,237.3133441,0.99,2,15.99118476,668.8,63.91392322,121.2
Chiroptera,Pteropodidae,Epomops,buettikoferi,0,0,Epomops buettikoferi,135.67,275.89,139.92,182.3343829,0.98,2,23.23,55.65,47.26,102.3146699
Chiroptera,Pteropodidae,Epomops,dobsonii,0,0,Epomops dobsonii,122.08,283.5547681,144.3609419,199.1068234,0.995473179,1.952195788,15.75909959,78.96680675,56.41875982,105.447914
Chiroptera,Vespertilionidae,Eptesicus,andinus,0,0,Eptesicus andinus,6.654327518,339.2745431,81.40052155,170.9975073,1.349110198,1.767487622,1.502094143,39.63896074,4.668515885,173.079143
Chiroptera,Vespertilionidae,Eptesicus,bobrinskoi,0,0,Eptesicus bobrinskoi,7.54,356.2803958,82.17109891,178.1473422,1.316917421,1.782807872,1.595893818,40.80168174,4.875481133,181.2422244
Chiroptera,Vespertilionidae,Eptesicus,bottae,0,0,Eptesicus bottae,15.66,416.9663182,93.1395592,184.6476617,1.189404918,1.84460298,3.069621507,45.10448552,9.777929356,173.3971487
Chiroptera,Vespertilionidae,Eptesicus,brasiliensis,0,0,Eptesicus brasiliensis,9.2,350.6267791,77.91151802,168.837963,1.46,1.769066805,1.987897804,38.89553599,5.986663356,184.1862824
Chiroptera,Vespertilionidae,Eptesicus,chiriquinus,0,0,Eptesicus chiriquinus,7.151976763,354.1111061,81.04588856,175.3162042,1.294171142,1.77646037,1.592331394,40.07346395,4.898065413,180.3453709
Chiroptera,Vespertilionidae,Eptesicus,diminutus,0,0,Eptesicus diminutus,5.99,328.7079254,74.13513867,167.4440542,1.494786747,1.824259573,1.476553176,37.92053767,4.652858202,155.3355205
Chiroptera,Vespertilionidae,Eptesicus,dimissus,0,0,Eptesicus dimissus,13.03,399.5063645,85.45755766,178.6252601,1.280076308,1.803441638,2.982391006,43.8835761,8.425733158,174.6944957
Chiroptera,Vespertilionidae,Eptesicus,floweri,0,0,Eptesicus floweri,7.318072126,363.9664977,83.29008606,178.9144211,1.318151315,1.802197821,1.641154627,42.09844651,4.885760696,180.8799387
Chiroptera,Vespertilionidae,Eptesicus,furinalis,0,0,Eptesicus furinalis,7.7,338.33,92.54,161.3252823,1.86,2,1.34,41.47765914,4.908142634,143.831621
Chiroptera,Vespertilionidae,Eptesicus,fuscus,0,0,Eptesicus fuscus,17.49,395.29,52.14,365,1.85,1,3.21,34.18,13.2,240
Chiroptera,Vespertilionidae,Eptesicus,gobiensis,0,0,Eptesicus gobiensis,7.500401574,339.1953275,77.11752474,167.0142336,1.369272471,1.779294799,1.666059685,38.50983133,4.917053259,181.7679804
Chiroptera,Vespertilionidae,Eptesicus,guadeloupensis,0,0,Eptesicus guadeloupensis,16.55049942,377.9086659,84.688741,177.7942195,1.380916259,1.831498656,3.162968341,42.35461463,10.25471962,172.3730522
Chiroptera,Vespertilionidae,Eptesicus,hottentotus,0,0,Eptesicus hottentotus,30.33,396.3833507,85.53915944,180.7986541,1.308616287,1.780709263,4.476095256,42.1506622,13.65888284,175.5064322
Chiroptera,Vespertilionidae,Eptesicus,innoxius,0,0,Eptesicus innoxius,7.331034207,359.0744342,82.65604146,179.8851807,1.258469099,1.769272026,1.694751324,41.00576627,4.987334776,181.4632132
Chiroptera,Vespertilionidae,Eptesicus,japonensis,0,0,Eptesicus japonensis,7.655853175,350.5706591,81.0663411,171.233383,1.347169721,1.764248137,1.716542003,39.91932373,5.004086405,179.8940198
Chiroptera,Vespertilionidae,Eptesicus,kobayashii,0,0,Eptesicus kobayashii,7.731683062,352.0900615,80.20695234,170.7809765,1.431225853,1.8084275,1.715009576,39.96864742,5.026437117,178.7120397
Chiroptera,Vespertilionidae,Eptesicus,matroka,0,0,Eptesicus matroka,6.57,360.3624548,83.07117875,186.7276754,1.22,1.717131898,1.57941188,41.60727902,4.574473805,172.273791
Chiroptera,Vespertilionidae,Eptesicus,nasutus,0,0,Eptesicus nasutus,7.91,342.0002523,73.48265147,165.2255002,1.470854715,1.838134224,1.609467591,37.35174009,5.293393533,156.3220943
Chiroptera,Vespertilionidae,Eptesicus,nilssonii,0,0,Eptesicus nilssonii,10.72,336.8201006,70.5269655,365,1.5,1,4.52,26,8.771606396,186
Chiroptera,Vespertilionidae,Eptesicus,pachyotis,0,0,Eptesicus pachyotis,8.1,334.5504158,67.99708414,164.7940322,1.540423804,1.872748881,1.705771698,36.64682024,5.44529551,150.3827635
Chiroptera,Vespertilionidae,Eptesicus,platyops,0,0,Eptesicus platyops,7.963343916,337.4325453,76.46255698,166.5951046,1.453434618,1.769202131,1.75260849,36.9978122,5.04893142,172.2854893
Chiroptera,Vespertilionidae,Eptesicus,serotinus,0,0,Eptesicus serotinus,23.09,233.7988737,65.44,365,1.5,1,5.28,30.8,14.74,72
Chiroptera,Vespertilionidae,Eptesicus,tatei,0,0,Eptesicus tatei,7.858524979,339.4199501,73.49173882,165.2255002,1.47260013,1.829515197,1.67008285,36.86016595,5.254269123,162.7192837
Perissodactyla,Equidae,Equus,asinus,0,0,Equus asinus,164998.49,742.46,367,533.3627494,1,0.662952281,29249.99,337.6283778,32500,564
Perissodactyla,Equidae,Equus,burchellii,0,0,Equus burchellii,279160.65,709.82,371.2,385,1,0.64,32274.54,294.11,165361.14,480
Perissodactyla,Equidae,Equus,grevyi,0,0,Equus grevyi,408000.35,1341.92,406,575,1,0.5,39999.99,271.7,127647.5431,312
Perissodactyla,Equidae,Equus,hemionus,0,0,Equus hemionus,235248.07,1184.16,346,547.5,1,0.7,27918.33778,456.25,104061.9987,465.6
Perissodactyla,Equidae,Equus,kiang,0,0,Equus kiang,281138.63,1186.977361,260.76,644.063646,0.998884819,0.5,14499.44371,252.7153659,96244.10509,361.2
Afrosoricida,Chrysochloridae,Eremitalpa,granti,0,0,Eremitalpa granti,22.04,228.6241911,47.18768234,148.3210911,1.36,1.957869859,4.010747642,45.80684576,18.08355487,24
Rodentia,Dipodidae,Eremodipus,lichtensteini,0,0,Eremodipus lichtensteini,51,308.2165464,23.23452734,365,4.86,1,2.368115702,34.38548969,15.63256428,51.15216421
Rodentia,Erethizontidae,Erethizon,dorsatum,0,0,Erethizon dorsatum,7419.46,772.57,210.99,365,1,1,490.59,16.27,936.84,216
Carnivora,Phocidae,Erignathus,barbatus,0,0,Erignathus barbatus,279999.99,2199.16,285.24,547.5,1,1,34536.93,20.94,78004.01,377.43
Erinaceomorpha,Erinaceidae,Erinaceus,amurensis,0,0,Erinaceus amurensis,359.778061,265.0301263,39.64895285,154.5746544,3.637962381,1.705160781,12.39269238,42.49648272,123.7146206,96
Erinaceomorpha,Erinaceidae,Erinaceus,concolor,0,0,Erinaceus concolor,665.99,199.35,34.99,171.8322046,5.23,1.5,17.54,41.3,156.8506987,84
Erinaceomorpha,Erinaceidae,Erinaceus,roumanicus,0,0,Erinaceus roumanicus,370.1018036,245.0127634,38.81848338,155.7865986,3.911377985,1.730919551,12.8007333,44.84447047,121.5247683,87.60896402
Rodentia,Muridae,Eropeplus,canus,0,0,Eropeplus canus,48.06470798,74.89078276,26.30033884,33.48648488,3.876240093,3.114307527,2.748020417,26.99449335,14.92905613,51.99181588
Chiroptera,Phyllostomidae,Erophylla,bombifrons,0,0,Erophylla bombifrons,16.28,271.1292665,139.6975657,179.6493467,0.98926237,1.89138574,2.96877066,54.66261329,9.364639527,119.8801644
Chiroptera,Phyllostomidae,Erophylla,sezekorni,0,0,Erophylla sezekorni,15.87,272.9247296,121.5833467,171.093676,1,1.956948368,0.85,45.91231587,7.321347337,115.4386178
