"","Order","Family","Genus","Species","Outcome_Binary","Outcome_Count","binom","AdultMass_g","SexMat_d","Gest_d","IBI_d","LitterSize","Litters_Yr","BirthWt_g","Wean_d","WeanWt_g","MaxLong_m","log_AdultBodyMass","log_GestationLen","log_LitterSize","log_NeonateBodyMass","log_InterbirthInterval","log_WeaningAge","log_SexualMaturityAge","res.GestationLen","res.LitterSize","res.NeonateBodyMass","res.InterbirthInterval","res.WeaningAge","res.SexualMaturityAge","PC1","PC2","PC3","PC4","PC5","PC6"
"1647","Chiroptera","Vespertilionidae","Eptesicus","floweri",0,0,"Eptesicus floweri",7.318072126,363.9664977,83.29008606,178.9144211,1.318151315,1.802197821,1.641154627,42.09844651,4.885760696,180.8799387,1.99034692252002,4.42232952720401,0.276230236015589,0.495400034969267,5.18690759710377,3.74001084000751,5.89706182411515,0.897642937518574,-0.662688857308883,0.81297657879025,0.976400420189757,0.467386089559947,1.1386893111833,2.62830866316969,-0.168309166445535,0.141532941348269,0.25075044019799,0.13782993030009,0.145561515661728
"1648","Chiroptera","Vespertilionidae","Eptesicus","furinalis",0,0,"Eptesicus furinalis",7.7,338.33,92.54,161.3252823,1.86,2,1.34,41.47765914,4.908142634,143.831621,2.04122032885964,4.52764098347885,0.62057648772511,0.29266961396282,5.08342271370415,3.72515494830699,5.8240217505425,0.995466589560589,-0.315170702260509,0.569540828338207,0.863993248847327,0.443092508561287,1.05493400197356,2.29124086767523,-0.0413540719480751,0.455160240520478,0.0795385339274489,-0.113519931116261,0.450077516303831
"1649","Chiroptera","Vespertilionidae","Eptesicus","fuscus",0,0,"Eptesicus fuscus",17.49,395.29,52.14,365,1.85,1,3.21,34.18,13.2,240,2.86162928903051,3.95393240850536,0.615185639090233,1.16627093714192,5.89989735358249,3.53164067768744,5.97961967274006,0.301006090809667,-0.269409915744044,0.786708478078214,1.53658279236245,0.0973815320280368,1.03773289301694,1.9910155708813,0.152883469440403,0.949046762944508,0.757534603585469,0.120120968696083,-0.574238907566015
"1650","Chiroptera","Vespertilionidae","Eptesicus","gobiensis",0,0,"Eptesicus gobiensis",7.500401574,339.1953275,77.11752474,167.0142336,1.369272471,1.779294799,1.666059685,38.50983133,4.917053259,181.7679804,2.01495656230888,4.3453305535735,0.314279555721032,0.510461368433071,5.11807903992251,3.6509135679159,5.82657612876391,0.817021793126604,-0.623105152465296,0.808347005605195,0.903255771200155,0.37372340400819,1.06302019863524,2.40704241595427,-0.21852347589816,0.152955562192015,0.296803124322187,0.163636704018152,0.121172709284767
"1651","Chiroptera","Vespertilionidae","Eptesicus","guadeloupensis",0,0,"Eptesicus guadeloupensis",16.55049942,377.9086659,84.688741,177.7942195,1.380916259,1.831498656,3.162968341,42.35461463,10.25471962,172.3730522,2.80641627780282,4.43898266484119,0.322747234645081,1.15151093510491,5.18062681130271,3.74607737927052,5.93465254182049,0.794182876287627,-0.565290793325201,0.816126052763764,0.826995627308762,0.322060976974964,1.00439502909765,2.2460529402478,-0.265413235381906,0.184860424379177,0.279326661374756,0.153716243350559,0.151361100177158
"1652","Chiroptera","Vespertilionidae","Eptesicus","hottentotus",0,0,"Eptesicus hottentotus",30.33,396.3833507,85.53915944,180.7986541,1.308616287,1.780709263,4.476095256,42.1506622,13.65888284,175.5064322,3.41213732170049,4.44897427623657,0.268970309501679,1.49875107172457,5.1973840037932,3.74125039488199,5.9823818003124,0.715021412967829,-0.581301648928735,0.678710719698772,0.737520154139077,0.204864732791122,0.924544001882514,2.01927399913129,-0.284860635450203,0.0928204018699147,0.40717884291603,0.182496634829206,0.159056202513361
"1653","Chiroptera","Vespertilionidae","Eptesicus","innoxius",0,0,"Eptesicus innoxius",7.331034207,359.0744342,82.65604146,179.8851807,1.258469099,1.769272026,1.694751324,41.00576627,4.987334776,181.4632132,1.99211659830613,4.41468791851028,0.229895981457854,0.527536018564803,5.19231876235501,3.71371269754703,5.88352970460127,0.889740859027457,-0.708912774444012,0.843696592017994,0.981501215877308,0.440759648850354,1.12478445285725,2.63794276320378,-0.216316695539996,0.0934838299550671,0.300097792167702,0.153550763059243,0.111474979372217
"1654","Chiroptera","Vespertilionidae","Eptesicus","japonensis",0,0,"Eptesicus japonensis",7.655853175,350.5706591,81.0663411,171.233383,1.347169721,1.764248137,1.716542003,39.91932373,5.004086405,179.8940198,2.03547047619769,4.39526784537965,0.298005888748597,0.540311803758953,5.14302743885763,3.68686051066851,5.85956228130686,0.863939743742525,-0.638099798498531,0.821783646708449,0.924606395586268,0.4058647445906,1.09168559821563,2.49747335900252,-0.217615876067312,0.149836120238434,0.2769710797121,0.146851431073796,0.146590726142488
"1655","Chiroptera","Vespertilionidae","Eptesicus","kobayashii",0,0,"Eptesicus kobayashii",7.731683062,352.0900615,80.20695234,170.7809765,1.431225853,1.8084275,1.715009576,39.96864742,5.026437117,178.7120397,2.04532657007657,4.38461019864649,0.358531316911716,0.539418664275784,5.14038189634577,3.68809533227074,5.86388699940649,0.851831427459684,-0.576959853256022,0.813004352606335,0.920232270030613,0.405271130504821,1.09393437180963,2.44469741346244,-0.187838892759442,0.225303297202979,0.245841897512066,0.136784765955927,0.162037953296376
"1656","Chiroptera","Vespertilionidae","Eptesicus","matroka",0,0,"Eptesicus matroka",6.57,360.3624548,83.07117875,186.7276754,1.22,1.717131898,1.57941188,41.60727902,4.574473805,172.273791,1.88251383249652,4.4196978155902,0.198850858745165,0.457052549896793,5.22965127416298,3.72827512840293,5.88711034383685,0.91088264333113,-0.74679151424336,0.860909564603507,1.03805609760784,0.475654841444715,1.1514502272671,2.748109799471,-0.201269619916075,0.0752973340174384,0.30542519673283,0.146047319343513,0.0815617031874478
"1657","Chiroptera","Vespertilionidae","Eptesicus","nasutus",0,0,"Eptesicus nasutus",7.91,342.0002523,73.48265147,165.2255002,1.470854715,1.838134224,1.609467591,37.35174009,5.293393533,156.3220943,2.06812778177956,4.29704934393651,0.385843670596124,0.475903435486891,5.10731120873883,3.62037949924862,5.83481147478163,0.760914575544335,-0.548225868021176,0.731245194406992,0.883162656641099,0.333325371335489,1.06005633102187,2.27053135029929,-0.158662735387404,0.232602153024087,0.315959163481112,0.177028145023281,0.136421563402357
"1658","Chiroptera","Vespertilionidae","Eptesicus","nilssonii",0,0,"Eptesicus nilssonii",10.72,336.8201006,70.5269655,365,1.5,1,4.52,26,8.771606396,186,2.37211115564266,4.25599512604952,0.405465108108164,1.50851199384414,5.89989735358249,3.25809653802148,5.81954896170371,0.675118553298356,-0.509651387104198,1.52062759062213,1.62243554045943,-0.085350523660759,0.980767173866847,2.40331423563779,-0.610136195991615,0.886053907187993,0.94456065142296,-0.0263882653575743,-0.558295805198092
"1659","Chiroptera","Vespertilionidae","Eptesicus","pachyotis",0,0,"Eptesicus pachyotis",8.1,334.5504158,67.99708414,164.7940322,1.540423804,1.872748881,1.705771698,36.64682024,5.44529551,150.3827635,2.09186406167839,4.2194648239626,0.432057575968276,0.534017617136668,5.10469640444105,3.60132666440507,5.8127875880916,0.679836430317348,-0.500532030580776,0.770367270699311,0.876384932279843,0.309869142835074,1.0330329789812,2.15740606006458,-0.150247725974232,0.293506175074429,0.303447969772356,0.210204119539472,0.066961764995903
"1660","Chiroptera","Vespertilionidae","Eptesicus","platyops",0,0,"Eptesicus platyops",7.963343916,337.4325453,76.46255698,166.5951046,1.453434618,1.769202131,1.75260849,36.9978122,5.04893142,172.2854893,2.07484900159296,4.3368011697703,0.373929457548912,0.561105243859308,5.11556634514736,3.61085878116626,5.82136562455898,0.799677138386127,-0.559721020087392,0.81106915438148,0.890239010993994,0.322557778139638,1.04519482064883,2.30344880294929,-0.233045865751158,0.236887408858863,0.314748689180401,0.150394170474965,0.136892490728695
"1661","Chiroptera","Vespertilionidae","Eptesicus","serotinus",0,0,"Eptesicus serotinus",23.09,233.7988737,65.44,365,1.5,1,5.28,30.8,14.74,72,3.1393996233664,4.18113369229449,0.405465108108164,1.66392609771817,5.89989735358249,3.42751468997953,5.45446123166109,0.48732373745231,-0.461811758745357,1.06211131110487,1.48786683085657,-0.0582745241443513,0.454068941897442,1.82539438143967,-0.430665311103807,0.540660975839996,0.835638547610209,-0.356371992185149,-0.740852626739822
"1662","Chiroptera","Vespertilionidae","Eptesicus","tatei",0,0,"Eptesicus tatei",7.858524979,339.4199501,73.49173882,165.2255002,1.47260013,1.829515197,1.67008285,36.86016595,5.254269123,162.7192837,2.06159892712562,4.29717300289497,0.38702963423171,0.512873235976533,5.10731120873883,3.60713145440192,5.82723813156761,0.761999184221531,-0.547446971601367,0.773438926194197,0.884307701279359,0.321288515322595,1.05385813095415,2.26633952313055,-0.190893535553366,0.244788976800525,0.319083209593299,0.178273708389475,0.125446385559327
"1663","Perissodactyla","Equidae","Equus","asinus",0,0,"Equus asinus",164998.49,742.46,367,533.3627494,1,0.662952281,29249.99,337.6283778,32500,564,12.0136916013257,5.90536184805457,0,10.2836345107796,6.27920177316378,5.82194581665363,6.60996899717183,0.905388893386104,-0.313974102597376,2.58123408325664,0.310778745731355,0.689858144160253,-0.259575301428225,1.61531605668991,-1.4536583551007,0.0162656362025425,-1.22641597954075,-0.56521018086993,-0.446798273627559
"1664","Perissodactyla","Equidae","Equus","burchellii",0,0,"Equus burchellii",279160.65,709.82,371.2,385,1,0.64,32274.54,294.11,165361.14,480,12.5395427015422,5.91674100091205,0,10.3820339630958,5.95324333428778,5.68395384702202,6.56501141676669,0.839370632204619,-0.281187839979518,2.25888438953088,-0.107404595480657,0.454313844971711,-0.415290522303131,1.0394489560685,-1.55880964833557,-0.198291382686463,-1.1079017024165,-0.489422492705233,-0.160493882298857
"1665","Perissodactyla","Equidae","Equus","grevyi",0,0,"Equus grevyi",408000.35,1341.92,406,575,1,0.5,39999.99,271.7,127647.5431,312,12.9190233112291,6.00635315960173,0,10.596634483096,6.35437004079735,5.6046985164323,7.2018567032361,0.873128923030191,-0.257527623385018,2.16985115769615,0.227167981633008,0.304659845478578,0.141626478543907,1.44236852117572,-1.36046993621326,0.251405905543856,-0.650901699050957,-0.220591468880776,-0.0344151945671927
"1666","Perissodactyla","Equidae","Equus","hemionus",0,0,"Equus hemionus",235248.07,1184.16,346,547.5,1,0.7,27918.33778,456.25,104061.9987,465.6,12.3683958533757,5.84643877505772,0,10.2370390200037,6.30536246169066,6.1230409048967,7.07678894144916,0.794258661659358,-0.291858665823364,2.25082914321639,0.27473063600714,0.925150905324459,0.132534889450319,1.83201297980421,-0.960317891836288,0.0488792981194077,-1.37669545283067,-0.220017007646319,-0.302018001469668
"1667","Perissodactyla","Equidae","Equus","kiang",0,0,"Equus kiang",281138.63,1186.977361,260.76,644.063646,0.998884819,0.5,14499.44371,252.7153659,96244.10509,361.2,12.5466031718569,5.56360044405634,-0.0011158032770087,9.58186556284513,6.46779755041362,5.53226381943112,7.07916532197623,0.485190879759075,-0.281863430363851,1.45306669643978,0.405911340103496,0.301314006815272,0.0973762679563029,1.17887680106068,-0.761625550058755,0.110090571363904,-0.370726558792685,-0.162488395215413,-0.328864339287321
"1668","Afrosoricida","Chrysochloridae","Eremitalpa","granti",0,0,"Eremitalpa granti",22.04,228.6241911,47.18768234,148.3210911,1.36,1.957869859,4.010747642,45.80684576,18.08355487,24,3.09285898428471,3.85413289116072,0.307484699747961,1.38897766832891,4.99937945818207,3.82443355069286,5.43207956859651,0.167173022038924,-0.562693926966303,0.824401434876015,0.595511333314024,0.347278240272171,0.441489923285865,1.40911877589053,-0.182142032144151,-0.180088756639707,0.046240376557339,0.263963319632807,-0.512863510828364
"1669","Rodentia","Dipodidae","Eremodipus","lichtensteini",0,0,"Eremodipus lichtensteini",51,308.2165464,23.23452734,365,4.86,1,2.368115702,34.38548969,15.63256428,51.15216421,3.93182563272433,3.14563941974341,1.5810384379124,0.862094576470009,5.89989735358249,3.53763466405472,5.730802608661,-0.664803787204288,0.763168498680281,-0.373763890191795,1.34888944487893,-0.0951600487408262,0.563505210194111,-0.00207446335249784,1.26287933804811,1.75893164057978,0.568426402481854,-0.00386958613891858,-0.83504503602004
"1670","Rodentia","Erethizontidae","Erethizon","dorsatum",0,0,"Erethizon dorsatum",7419.46,772.57,210.99,365,1,1,490.59,16.27,936.84,216,8.91186155723278,5.35181073898804,0,6.19560874841241,5.89989735358249,2.78932292123095,6.64972261955335,0.808380756469486,-0.507369941038567,0.975075035026238,0.475479982431149,-1.76733427946848,0.433502763329668,0.424449248141539,-1.97174091036209,0.537921869254818,2.44823188508732,0.0223819997794813,0.551141093651553
"1671","Carnivora","Phocidae","Erignathus","barbatus",0,0,"Erignathus barbatus",279999.99,2199.16,285.24,547.5,1,1,34536.93,20.94,78004.01,377.43,12.5425448464371,5.6533309311601,0,10.4497844652953,6.30536246169066,3.04166120544239,7.69583074825347,0.575518691642974,-0.281000659405206,2.32423278607661,0.24418800926282,-2.18853573416694,0.714896480973683,0.08449441979864,-2.77263233437067,1.28133029146661,2.46249417444415,0.724337219099705,0.421556397221095
"1672","Erinaceomorpha","Erinaceidae","Erinaceus","amurensis",0,0,"Erinaceus amurensis",359.778061,265.0301263,39.64895285,154.5746544,3.637962381,1.705160781,12.39269238,42.49648272,123.7146206,96,5.88548734411538,3.68006453789605,1.29142373947072,2.51710697469769,5.04067717963427,3.7494213129762,5.57984350367561,-0.417928441803566,0.595362551631819,-0.281934484990715,0.147031858065201,-0.245803469916969,0.00105516919907551,-0.790660715716942,0.430547994730677,0.833834989729192,0.129782250706943,0.00685762507360274,-0.143485150515708
"1673","Erinaceomorpha","Erinaceidae","Erinaceus","concolor",0,0,"Erinaceus concolor",665.99,199.35,34.99,171.8322046,5.23,1.5,17.54,41.3,156.8506987,84,6.50127465541265,3.5550623063796,1.65441127807683,2.86448398694404,5.14651844599914,3.72086249996699,5.29506207382736,-0.633565351982454,0.996743780954985,-0.42726726314921,0.14487501503985,-0.388598968375574,-0.413426758760565,-1.55424496061374,0.532063623624336,1.17411807713701,0.0459117536514594,-0.330953812446583,-0.318172767388785
"1674","Erinaceomorpha","Erinaceidae","Erinaceus","roumanicus",0,0,"Erinaceus roumanicus",370.1018036,245.0127634,38.81848338,155.7865986,3.911377985,1.730919551,12.8007333,44.84447047,121.5247683,87.60896402,5.91377811265773,3.65889650897151,1.36388973774108,2.54950245834712,5.04848711304894,3.8032002914949,5.50131030469801,-0.443260448564132,0.669592449543554,-0.272175288876224,0.149880095355709,-0.197272802897715,-0.0834367864865341,-0.873642822361702,0.470482786900971,0.880210102868653,0.0145050385658437,-0.0750656709776764,-0.193978723687736
"1675","Rodentia","Muridae","Eropeplus","canus",0,0,"Eropeplus canus",48.06470798,74.89078276,26.30033884,33.48648488,3.876240093,3.114307527,2.748020417,26.99449335,14.92905613,51.99181588,3.87254818597659,3.26958182275092,1.35486563560855,1.01088080409961,3.51114192101074,3.2956328952037,4.31603082233644,-0.532136630959191,0.533299809963743,-0.177548009779517,-1.02946978098185,-0.326165067717121,-0.838781235447225,-1.98366518300721,-0.227263983104746,-0.0917528047288225,-0.483907431699665,0.00323396482210658,0.10480477457073
"1676","Chiroptera","Phyllostomidae","Erophylla","bombifrons",0,0,"Erophylla bombifrons",16.28,271.1292665,139.6975657,179.6493467,0.98926237,1.89138574,2.96877066,54.66261329,9.364639527,119.8801644,2.78993736057439,4.93947984091425,-0.0107956943722407,1.08814794793449,5.19100687703747,4.00117998927291,5.60259570530723,1.29710550241511,-0.899861165486954,0.76594833866533,0.84026580115848,0.580220643934244,0.675809072437951,2.77165820985961,-0.51034314875827,-0.463020321181562,0.0827160439022812,-0.416851075054512,0.292347368977586
"1677","Chiroptera","Phyllostomidae","Erophylla","sezekorni",0,0,"Erophylla sezekorni",15.87,272.9247296,121.5833467,171.093676,1,1.956948368,0.85,45.91231587,7.321347337,115.4386178,2.76443053453832,4.80060000867309,0,-0.162518929497775,5.14221121937347,3.82673340068307,5.60919604141747,1.16197989332709,-0.890655794871044,-0.464309766647792,0.795943585765702,0.410505908712024,0.687781796029109,2.38050118085123,0.0970466859416066,-0.696518619361914,0.567027973104544,-0.477306202796433,0.572449170572901
"1678","Primates","Cercopithecidae","Erythrocebus","patas",0,0,"Erythrocebus patas",7966.3,1246.07,167.2,365,1.01,1,621.67,211.79,2202.46,286.8,8.9829754230877,5.1191907006506,0.00995033085316809,6.43240940532573,5.89989735358249,5.35559521769951,7.12774987754465,0.565293821101279,-0.492985735499712,1.15497536726992,0.463007878958309,0.785745454932435,0.896551629180056,2.12269861695606,-0.147615840170943,-0.00349551848747437,-0.585761828534518,0.4010608402518,-0.0301799841019803
"1679","Cetacea","Eschrichtiidae","Eschrichtius","robustus",0,0,"Eschrichtius robustus",27324024.19,3189.25,379.9,638.75,1,0.5,5e+05,211.71,1106567.948,924,17.1232768801358,5.93990806019358,0,13.1223633774043,6.45951314151791,5.35521741368085,8.0675410584184,0.187880603350221,0.004603161480682,1.33163140164833,-0.405039994079762,-0.72476586426531,0.121787907108829,-0.294036861124045,-1.36062249630191,0.410483174855447,0.374712029400842,0.43839255912329,0.279825524392833
"1680","Cetacea","Balaenidae","Eubalaena","australis",0,0,"Eubalaena australis",22999999.91,3285,361.98,1213.62,1,0.3,910000,296.33,2167205.377,840,16.9510047699804,5.89158896168073,0,13.721199878493,7.10136290779306,5.6914736981886,8.09712193091871,0.164917381874752,-0.00613782326378698,2.06830795518705,0.267023227159652,-0.356550826307331,0.187653675526832,0.438827348825653,-1.29306948669096,0.779051814943599,0.0889766915995644,0.28183712135929,-0.419029096991866
"1681","Cetacea","Balaenidae","Eubalaena","glacialis",0,0,"Eubalaena glacialis",22999999.91,3781.99,345.96,1460,1,0.31,8e+05,333.63,4999999.99,804,16.9510047699804,5.84632316143831,0,13.5923670066501,7.28619171470238,5.81003259449886,8.23800560511126,0.119651581632337,-0.00613782326378698,1.93947508334408,0.451852034068975,-0.237991929997074,0.32853734971938,0.647082159571364,-1.03057672004821,0.855992980746768,0.0942044486782162,0.312917998090526,-0.505582230860483
"1682","Cetacea","Balaenidae","Eubalaena","japonica",0,0,"Eubalaena japonica",2960048.027,2678.173537,347.2416678,856.0316367,0.995519644,0.405620057,174526.1557,294.6599939,626458.5813,518.5939995,14.9007160515065,5.85002098653016,-0.00449042287498597,12.0698298987906,6.75230733422047,5.68582212857738,7.8928903251225,0.425121229161756,-0.138461589719574,2.05743511827334,0.277551719768633,0.0181532611659006,0.415265115502417,1.06375459795944,-1.14172934616318,0.599909160419249,-0.247971550789545,0.284204665321709,-0.212950657282081
"1683","Rodentia","Dipodidae","Euchoreutes","naso",0,0,"Euchoreutes naso",82.82382203,90.35790565,26.46491001,75.92994447,3.721326203,2.140699373,3.211986427,28.01409299,28.53021197,60.3180506,4.4167157256882,3.2758197049641,1.31408011093462,1.16688957035952,4.32981113189339,3.33270770462307,4.50377851348701,-0.605992068623596,0.526442558631358,-0.456943918993656,-0.306237849176262,-0.390040529479606,-0.765649093629686,-1.66626249465226,0.145494779083268,0.209148719980888,0.0229989517401033,-0.266599578148967,-0.306199920881474
"1684","Chiroptera","Vespertilionidae","Euderma","maculatum",0,0,"Euderma maculatum",16.17,390.993096,84.57640025,184.723695,1,1.799377376,3.4,60.23273722,11.91759741,160.8032363,2.78315767358902,4.43765527084068,0,1.22377543162212,5.21886116809434,4.09821601214618,5.96868990254047,0.796278800826461,-0.889488177462343,0.907000452078658,0.869309128369951,0.678514388354201,1.04333124449775,2.75068275206171,-0.16610946669831,-0.285412508263805,0.0290962695382207,0.263752116404336,-0.0612803389105997
"1685","Chiroptera","Vespertilionidae","Eudiscopus","denticulus",0,0,"Eudiscopus denticulus",19.60023158,382.1707419,83.05618656,184.723695,1.167712472,1.786017126,3.669856043,60.32819473,13.55569043,155.1469732,2.97554138147279,4.41951732527769,0.155046682868047,1.30015243595655,5.21886116809434,4.09979956874953,5.9458674770706,0.749824851955112,-0.722446572899775,0.829445514897384,0.835568457934312,0.644408224302532,0.979987908182088,2.51838104247845,-0.0971051789566243,-0.121695937190316,-0.0274599502387275,0.192616632081623,-0.0267874716441127
"1686","Artiodactyla","Bovidae","Eudorcas","rufifrons",0,0,"Eudorcas rufifrons",26999.77,332.6564868,174.73,214.708585,1,1.586634074,2294.572772,74.41163481,7162.279156,162,10.2035836264317,5.16324192535095,0,7.73830194917418,5.36928169011233,4.30961231146752,5.80711038637354,0.429689781308181,-0.426832429616415,1.48422288936716,-0.281680688985374,-0.48667640647809,-0.681179050893684,-0.0636831093683746,-1.7388954110135,-0.47260073302933,0.171668117193566,-0.315463050532024,-0.173460449962083
"1687","Artiodactyla","Bovidae","Eudorcas","rufina",0,0,"Eudorcas rufina",39999.99,339.8316424,185.9831597,218.3341547,1.024127877,1.614621382,2608.533006,74.89666229,7749.850239,163.4042755,10.596634483096,5.22565613036696,0.023841398703285,7.86654327563139,5.3860267089448,4.31610932731396,5.82845032556158,0.434252781146352,-0.378484723702844,1.29797250472111,-0.333869778789432,-0.553095519714901,-0.742625637113384,-0.225757620318374,-1.70126241387985,-0.482403066716437,0.23395023779815,-0.387549400784191,-0.0840274233882975
"1688","Primates","Lemuridae","Eulemur","albifrons",0,0,"Eulemur albifrons",2047.072528,766.7840898,129.6879102,299.5562624,1.09753518,1.172824017,67.1829946,141.4805819,541.0265984,259.8984306,7.62416601639658,4.86513087340797,0.0930669201231532,4.20742015895727,5.70230225433711,4.95216247727765,6.64220526212994,0.511230407684549,-0.494589482532245,0.0172100465788195,0.503723709886433,0.634389819592253,0.69720689748007,1.7412645849845,0.344274694689452,-0.287917987464549,-0.145076338697296,0.0798671801020119,0.141202279667795
"1689","Primates","Lemuridae","Eulemur","albocollaris",0,0,"Eulemur albocollaris",2397.37,779.1809289,130.312322,307.3142687,1.092594406,1.166995836,71.99004112,141.4765634,585.4956002,279.7289837,7.78212758213835,4.86993404604495,0.0885550570688812,4.27652779167149,5.72787090053489,4.9521340736832,6.6582432767978,0.49278400130396,-0.489252608223781,-0.0400720798344884,0.501588715324726,0.605057457686746,0.679974181518545,1.68836794031433,0.360840891587419,-0.293887994999455,-0.102475347288252,0.0714672096286321,0.14170946712925
"1690","Primates","Lemuridae","Eulemur","cinereiceps",0,0,"Eulemur cinereiceps",2079.713809,750.0193608,129.0168286,299.1348758,1.1055276,1.193398197,65.41417467,142.6027133,534.8009419,262.6588428,7.63998557140182,4.85994285011682,0.100322687082414,4.18073897305224,5.70089456131245,4.96006253514841,6.62009902059717,0.503713982592687,-0.486347382969162,-0.0221288370213864,0.499541549118421,0.639355140913674,0.671768654578587,1.71133154631049,0.366474425111597,-0.30096855608427,-0.152717748340584,0.0563602210970329,0.138014120110978
"1691","Primates","Lemuridae","Eulemur","collaris",0,0,"Eulemur collaris",1754.609562,755.3750936,129.9769224,299.2427933,1.151381617,1.182155454,61.36309189,139.4956393,457.6386132,252.9320352,7.47000163935457,4.86735691469704,0.140962627351329,4.11680854513109,5.70125526160841,4.93803334127462,6.62721443859368,0.536147138629054,-0.456305761948077,0.0499499479701925,0.529714398757218,0.648860213206928,0.714687019880092,1.76870700207767,0.349588786875006,-0.216005807861858,-0.176122462440938,0.0538360975930881,0.155103713606423
"1692","Primates","Lemuridae","Eulemur","coronatus",0,0,"Eulemur coronatus",1699.85,701.52,124.04,365,1.53,1,57.81,131.8331509,522.7263161,220.8,7.43829529085723,4.82060409423225,0.425267735404344,4.05716177109438,5.89989735358249,4.88153711472069,6.5532494094711,0.494061018264919,-0.173977511351591,0.0156723688422278,0.733917218649137,0.598245933379712,0.647400155633524,1.58399195981147,0.488980189745966,0.215481446202234,-0.173760112885964,-0.1706873851578,0.0686610557831525
"1693","Primates","Lemuridae","Eulemur","fulvus",0,0,"Eulemur fulvus",2376.99,791.75,120.83,547.5,1.1,2,74.99,134.64,757.0873872,444,7.77359026036775,4.79438459903922,0.0953101798043249,4.3173547713133,6.30536246169066,4.90260454988255,6.67424568541875,0.418491120325365,-0.48302977851484,0.00758586553694515,1.08057757042203,0.557111719917075,0.697774767636615,1.94199458037374,0.515130857897659,0.00482291709304444,0.219804199905726,-0.1264886220218,-0.287954057839311
"1694","Primates","Lemuridae","Eulemur","macaco",0,0,"Eulemur macaco",2470.43,660.75,127.49,365,1.04,1,60.5,143.28,777.7829518,360,7.81214750353911,4.84803793015003,0.0392207131532813,4.1026433650368,5.89989735358249,4.96480075775246,6.4933755534844,0.466469402144268,-0.536715241637288,-0.237976340769074,0.668350209683108,0.612155049546145,0.508783497846091,1.67404916855431,0.46815673132369,-0.402857855479558,0.00792266964340323,-0.148715010029806,-0.0289671337248356
"1695","Primates","Lemuridae","Eulemur","mongoz",0,0,"Eulemur mongoz",1771.13,1060.7,129,365,1.11,1,59.48,151.13,661.0221234,360,7.47937303994484,4.85981240436167,0.104360015324243,4.08564012159195,5.89989735358249,5.01814039358203,6.96668434651142,0.527223298343985,-0.492324077012157,0.0112831873657722,0.726712914243899,0.727228746837818,1.05218307204885,2.13249432667172,0.567840243991923,-0.0603199787382335,-0.0813549881531298,0.247356648835548,0.153155690110573
"1696","Primates","Lemuridae","Eulemur","rubriventer",0,0,"Eulemur rubriventer",2015.4,566.36,126.99,370.6692331,1.01,1.077803642,84.97,151.22,822.2151194,240,7.6085729658463,4.84410834320094,0.00995033085316809,4.44229825301545,5.91531010994938,5.01873573013012,6.33922991841677,0.492502941211484,-0.578678282091691,0.264564605363454,0.719466308401265,0.703855789423837,0.397515847526036,1.81258997000431,0.215099825530419,-0.395745398015061,-0.200993475689601,-0.195244715968886,-0.25486169119033
"1697","Primates","Lemuridae","Eulemur","rufus",0,0,"Eulemur rufus",2394.62,780.6461539,129.8152123,305.6131563,1.078505849,1.195048785,69.61249171,139.9992312,575.1018731,277.5661756,7.78097983337348,4.86611199539976,0.0755766101054325,4.24294402982797,5.72232010708561,4.94163693116565,6.66012197918362,0.489130882104065,-0.502302616114666,-0.0727374936656301,0.496239216534142,0.594773237735516,0.682094629039057,1.682295042599,0.368099050391797,-0.31644820688231,-0.077129159083182,0.078652598658572,0.149451756218662
"1698","Primates","Lemuridae","Eulemur","sanfordi",0,0,"Eulemur sanfordi",2394.03,753.3138813,130.3964801,299.7727876,1.087840712,1.216747091,69.20574552,141.3377152,563.5139721,273.0146744,7.78073341736772,4.87057965603007,0.0841947333038141,4.23708388692268,5.70302481303645,4.95115216985683,6.62448198198166,0.49363481148349,-0.49369985669488,-0.0784004717766519,0.476987139456584,0.604334189852773,0.64650653332663,1.65337544891708,0.362325461663193,-0.333690152495085,-0.108231135096277,0.0499613982694204,0.152247628183039
"1699","Carnivora","Otariidae","Eumetopias","jubatus",0,0,"Eumetopias jubatus",382466.74,1965.83,342.1,365,0.96,1,18250,351,106610,360,12.8543969742196,5.83510309198356,-0.0408219945202552,9.81192035901064,5.89989735358249,5.86078622346587,7.58366982697854,0.71139088526473,-0.302379001995844,1.4368464929945,-0.215970398937676,0.572736592229672,0.537051555549204,1.41386364045182,-0.745317325906261,-0.0855403152821233,-0.896779253866947,0.315174035364005,0.406428151258235
"1700","Chiroptera","Molossidae","Eumops","auripendulus",0,0,"Eumops auripendulus",28.49,308.922598,92.87872486,177.7507109,0.98,1.879487152,4.995817888,50.15903494,13.33222963,101.4744996,3.34955314850982,4.53129460839789,-0.0202027073175195,1.60860114003771,5.18038206811277,3.91519865650641,5.73309075361002,0.806553199023096,-0.874376723073869,0.838636251227407,0.731494365999104,0.390423185752274,0.688434776708121,2.27971331803059,-0.459507342930457,-0.408388958943231,0.248725818787782,0.0340366636440114,-0.0380504826444408
